Distribuidora||Original|Regex|Date
Light|772|@lightclientes @eurenesilva @kassimentz só tá pegando um pouco de fogo mas tá tranquilo|só tá pegando um pouco de fogo mas tá tranquilo|2021-01-30 02:25:51
Light|773|"@bandnewsfmrio Pagamos uma das tarifas de energia mais caras do Brasil (incluindo a distribuição), com aval da @ANEEL_govbr, mas a @lightclientes não consegue segurar a onda quando o consumo dispara.

Amigo meu tá sem luz desde a madrugada pq um transformador pegou fogo na rua. Tá feio, Light."|Pagamos uma das tarifas de energia mais caras do Brasil (incluindo a distribuição), com aval da mas a não consegue segurar a onda quando o consumo dispara. Amigo meu tá sem luz desde a madrugada pq um transformador pegou fogo na rua. Tá feio, Light.|2021-01-30 02:25:22
Light|774|@descartesjunio1 @LeiSecaRJ @lightclientes @transitoRJO @transitorj @bandnewsfmrio @Kabral208||2021-01-30 02:24:52
Light|775|RT @descartesjunio1: #Urgente Subestação da @lightclientes de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|Subestação da de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|2021-01-30 02:24:34
Light|776|@descartesjunio1 @RicardoPF @lightclientes @LeiSecaRJ @transitoRJO @transitorj @bandnewsfmrio @Casimiro||2021-01-30 02:24:30
Light|777|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:24:21
Light|778|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:24:06
Light|779|@juliapitaluga @lightclientes COMO?|COMO?|2021-01-30 02:24:02
Light|780|@bernardo_sem @eurenesilva @lightclientes Tem um prédio do meu lado tbm q não acabou a luz, mas aqui acabou de voltar|Tem um prédio do meu lado tbm q não acabou a luz, mas aqui acabou de voltar|2021-01-30 02:24:00
Light|781|@Goler0 @lightclientes @eurenesilva @kassimentz FOGO|FOGO|2021-01-30 02:23:59
Light|782|luz voltou obg @lightclientes pelo ótimo trabalho 🙏🙏🙏|luz voltou obg pelo ótimo trabalho 🙏🙏🙏|2021-01-30 02:23:33
Light|783|@alansg35 @lightclientes Voltou a luz! 🙌🏼🙏🏻|Voltou a luz! 🙌🏼🙏🏻|2021-01-30 02:23:25
Light|784|"@OperacoesRio Pode falar que o que tá pegando fogo é a subestação da porra da LIGHT @lightclientes, COR. Não cai a mão não. Três bairros sem luz por causa de ""incêndio em terreno""? Não fode, né..."|"Pode falar que o que tá pegando fogo é a subestação da porra da LIGHT COR. Não cai a mão não. Três bairros sem luz por causa de ""incêndio em terreno""? Não fode, né..."|2021-01-30 02:23:09
Light|785|RT @juliapitaluga: Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na sub…|Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na sub…|2021-01-30 02:22:47
Light|786|@lightclientes que  hs   irá  voltara  luz  em  Botafogo  por  favor  na  Sorocaba  estou passando  mal  de   calor|que hs irá voltara luz em Botafogo por favor na Sorocaba estou passando mal de calor|2021-01-30 02:22:47
Light|787|@eurenesilva @lightclientes Esquisito que uma vila do meu lado aqui na São Clemente tá sambando cheia de luz|Esquisito que uma vila do meu lado aqui na São Clemente tá sambando cheia de luz|2021-01-30 02:22:29
Light|788|Todo dia a noite minha energia cai, fico sem dormir no calor do inferno que é o RJ, pense em um ódio da companhia @lightclientes|Todo dia a noite minha energia cai, fico sem dormir no calor do inferno que é o RJ, pense em um ódio da companhia|2021-01-30 02:22:13
Light|789|@lightclientes @MariAmaral Impossível achar o número da instalação nessa escuridão. Que horas volta a luz em Botafogo?|Impossível achar o número da instalação nessa escuridão. Que horas volta a luz em Botafogo?|2021-01-30 02:22:09
Light|790|@lightclientes alo light, a loja quw trabalho ta sem luz há  2 dias, ja ligamos, reclamamos , varios pedidos feitos e até agora ninguém apareceu!!!!!! Inadmissível isso. Pois o fio ta partido e caido na calçada correndo o risco de algum acidente.  FAÇAM  ALGUMA  COISA. https://t.co/0bGsCXf0fL|alo light, a loja quw trabalho ta sem luz há 2 dias, ja ligamos, reclamamos , varios pedidos feitos e até agora ninguém apareceu!!!!!! Inadmissível isso. Pois o fio ta partido e caido na calçada correndo o risco de algum acidente. FAÇAM ALGUMA COISA.|2021-01-30 02:22:06
Light|791|Terceiro dia sem luz. É sobre isso que tô falando Dona @lightclientes Mesma hora e mesmo problema, vamos de resolução paliativa de novo.|Terceiro dia sem luz. É sobre isso que tô falando Dona Mesma hora e mesmo problema, vamos de resolução paliativa de novo.|2021-01-30 02:22:04
Light|792|@CeleRubinstein @lightclientes Aqui na Sorocaba acabou de voltar!|Aqui na Sorocaba acabou de voltar!|2021-01-30 02:22:02
Light|793|@lightclientes gente! Alguma previsão da volta da Luz no bairro de Botafogo e Humaitá? Com medo das coisas de geladeira estragarem!|gente! Alguma previsão da volta da Luz no bairro de Botafogo e Humaitá? Com medo das coisas de geladeira estragarem!|2021-01-30 02:22:01
Light|794|RT @descartesjunio1: #Urgente Subestação da @lightclientes de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|Subestação da de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|2021-01-30 02:21:39
Light|795|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:21:17
Light|796|@lightclientes estou com luz mas o @Casimiro está sem|estou com luz mas o está sem|2021-01-30 02:21:02
Light|797|@lightclientes #luz no caso, sem|no caso, sem|2021-01-30 02:20:52
Light|798|RT @descartesjunio1: #Urgente Subestação da @lightclientes de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|Subestação da de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|2021-01-30 02:20:32
Light|799|@lightclientes @auroracwv Eu mandei!!!|Eu mandei!!!|2021-01-30 02:20:31
Light|800|@eurenesilva @lightclientes Que estranho o formato dessa fumaça...|Que estranho o formato dessa fumaça...|2021-01-30 02:20:24
Light|801|@eurenesilva @lightclientes Bom q nem está calor quase.|Bom q nem está calor quase.|2021-01-30 02:20:20
Light|802|"Lembrete1: carregar a bateria do celular antes das 22 hs, para poder usá-lo quando a luz acabar ( já virou rotina)
Lembrete2: melhorar meu pct de dados de internet. 
MOTIVO: Terceiro dia sem luz a noite. Bateria e pct de dados no fim. 😡😡
@lightclientes  @ProconRJ  @ANEEL_govbr"|Lembrete1: carregar a bateria do celular antes das 22 hs, para poder usá-lo quando a luz acabar ( já virou rotina) Lembrete2: melhorar meu pct de dados de internet. MOTIVO: Terceiro dia sem luz a noite. Bateria e pct de dados no fim. 😡😡|2021-01-30 02:20:12
Light|803|@caiorenan @lightclientes Semana passada... sim!!!|Semana passada... sim!!!|2021-01-30 02:20:00
Light|804|@descartesjunio1 @LeiSecaRJ @lightclientes @transitoRJO @transitorj @bandnewsfmrio @Casimiro||2021-01-30 02:19:22
Light|805|@descartesjunio1 @LeiSecaRJ @lightclientes @transitoRJO @transitorj @bandnewsfmrio É o caos|É o caos|2021-01-30 02:19:04
Light|806|@Thaisilistica @lightclientes caracaaaaaaa|caracaaaaaaa|2021-01-30 02:18:46
Light|807|@descartesjunio1 @LeiSecaRJ @lightclientes @transitoRJO @transitorj @bandnewsfmrio Assustador!|Assustador!|2021-01-30 02:18:44
Light|808|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:18:43
Light|809|Segunda vez que esta estação de energia da @lightclientes pega fogo este mês...|Segunda vez que esta estação de energia da pega fogo este mês...|2021-01-30 02:18:08
Light|810|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:17:53
Light|811|RT @descartesjunio1: #Urgente Subestação da @lightclientes de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|Subestação da de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|2021-01-30 02:17:07
Light|812|@RiodeNojeira @lightclientes Brabo! Ladeira dos Tabajaras sem Luz.|Brabo! Ladeira dos Tabajaras sem Luz.|2021-01-30 02:16:50
Light|813|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:15:36
Light|814|@lightclientes Já enviei o solicitado|Já enviei o solicitado|2021-01-30 02:14:28
Light|815|@rjmontanha @lightclientes E tomara que volte logo! 🙏🙏🙏🙏 com medo de estragar as coisas da geladeira|E tomara que volte logo! 🙏🙏🙏🙏 com medo de estragar as coisas da geladeira|2021-01-30 02:14:16
Light|816|@mih_furtado @lightclientes Aparentemente, sim|Aparentemente, sim|2021-01-30 02:14:08
Light|817|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:14:06
Light|818|@CarolZanini6 @lightclientes Poxa, eu mereço. Dentro do apto deve estar mais de 40 graus. Insuportável 😩|Poxa, eu mereço. Dentro do apto deve estar mais de 40 graus. Insuportável 😩|2021-01-30 02:13:47
Light|819|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:13:38
Light|820|RT @juliapitaluga: Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na sub…|Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na sub…|2021-01-30 02:13:31
Light|821|@juliapitaluga @lightclientes Já foi tudo apagado, Júlia?|Já foi tudo apagado, Júlia?|2021-01-30 02:13:22
Light|822|@RiodeNojeira @phelipeluz @lightclientes 😳😱|😳😱|2021-01-30 02:13:20
Light|823|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:13:13
Light|824|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:12:57
Light|825|@eurenesilva @rxom @lightclientes Caraca, meo! Só faltava essa!|Caraca, meo! Só faltava essa!|2021-01-30 02:11:31
Light|826|"RT @RiodeNojeira: ""Incêndio agora na instalação de energia elétrica no Humaitá. Metade de Botafogo até o Humaitá, tudo apagado.""

Deve ser…"|"""Incêndio agora na instalação de energia elétrica no Humaitá. Metade de Botafogo até o Humaitá, tudo apagado."" Deve ser…"|2021-01-30 02:11:29
Light|827|Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na subestação da @lightclientes no Humaitá. Algumas ruas continuam sem luz no apagão. https://t.co/QcuKTPmhTx|Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na subestação da no Humaitá. Algumas ruas continuam sem luz no apagão.|2021-01-30 02:11:25
Light|828|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:11:25
Light|829|"RT @RiodeNojeira: ""Incêndio agora na instalação de energia elétrica no Humaitá. Metade de Botafogo até o Humaitá, tudo apagado.""

Deve ser…"|"""Incêndio agora na instalação de energia elétrica no Humaitá. Metade de Botafogo até o Humaitá, tudo apagado."" Deve ser…"|2021-01-30 02:11:18
Light|830|@eurenesilva @lightclientes Acho que nao volta tao cedo em @Casimiro|Acho que nao volta tao cedo em|2021-01-30 02:11:12
Light|831|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:11:09
Light|832|@OGlobo_Rio Botafogo, humaita e Copacabana não podem ficar sem luz. Imediatamente a Light aparece e resolve o problema, mas a Baixada pode né @lightclientes. Três dias que falta luz no mesmo horário. Três dias que ninguém (q compreende uma idosa de 93 anos e outra de 61 e eu) dorme direito.|Botafogo, humaita e Copacabana não podem ficar sem luz. Imediatamente a Light aparece e resolve o problema, mas a Baixada pode né Três dias que falta luz no mesmo horário. Três dias que ninguém (q compreende uma idosa de 93 anos e outra de 61 e eu) dorme direito.|2021-01-30 02:11:09
Light|833|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:11:05
Light|834|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:10:55
Light|835|@jotavezinn @lightclientes @eurenesilva @kassimentz Bota?|Bota?|2021-01-30 02:10:34
Light|836|E aí @lightclientes vcs não falam nada não ??? https://t.co/AxRDcmS32B|E aí vcs não falam nada não ???|2021-01-30 02:10:18
Light|837|@RosaLula3 @lightclientes Teve uma explosão na subestação da Light em botafogo|Teve uma explosão na subestação da Light em botafogo|2021-01-30 02:09:53
Light|838|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:09:50
Light|839|@eurenesilva @paulopinheirorj @lightclientes O que temos que fazer com à @lightclientes, especulador financeiro, antinacional e antipovo, @gustavohbfranco? E não é de hoje esta precariedade, estes incidentes. É melhor reestatizar!|O que temos que fazer com à especulador financeiro, antinacional e antipovo, E não é de hoje esta precariedade, estes incidentes. É melhor reestatizar!|2021-01-30 02:09:49
